index	value
0	-0.16541413050764256
1	0.20951267539396773
2	-0.13154503330169906
3	0.14378602826029946
4	-0.22371548665364982
5	0.21645707224216212
6	0.5666394536996535
7	0.21281440150311232
8	0.14107779417364083
9	0.024026452225696937
10	-0.15766936936049744
11	0.29811446964674704
12	-0.12976528809099347
13	0.2201074568680552
14	-0.2134704072102065
15	0.3351476230213385
16	0.5013974139300087
17	0.3344373162628679
18	0.0013233111960986588
19	0.07936964825575707
20	-0.24469122447385228
21	0.3050977316968384
22	-0.15637553476226732
23	0.16042916852015188
24	-0.1877870008323776
25	0.32366650071919323
26	0.5417416861143681
27	0.17935796402139154
28	0.11148032489194118
29	-0.07749047497182898
30	-0.23391488546290817
31	0.27639590072907694
32	-0.15742288689890566
33	0.09757870705186854
34	-0.2769924608032397
35	0.2551011482212283
36	0.4863229942526704
37	0.19621393943516585
38	0.13472665097565553
39	-0.03734583331117876
40	-0.337552963739184
41	0.2918304503075616
42	-0.18153072664833836
43	0.1967716302503161
44	-0.1072247897631903
45	0.31600525338587204
46	0.4844237941360836
47	0.28640446689532295
48	0.1489517282256449
49	0.02335951901075667
50	-0.31521774228643157
51	0.32640182828553965
52	-0.1305828217981636
53	0.12576641817587284
54	-0.2849010842462767
55	0.33558069008055286
56	0.40243663680259323
57	0.19979675113075573
58	0.1443873825715131
59	0.05314863932370947
60	-0.18970867738303618
61	0.29494751780815864
62	-0.2181761576970441
63	0.09018513137138516
64	-0.1956824148460452
65	0.2500814923214696
66	0.5756189611502989
67	0.26089433329617445
68	0.12129743470649841
69	0.06163846450962107
70	-0.16643329872957333
71	0.1826005808582512
72	-0.05122499313962134
73	0.23956187389530637
74	-0.19502672103330004
75	0.15396511035199364
76	0.5601937932445131
77	0.28551718543717963
78	0.12011501833252783
79	-0.002339295214761561
80	-0.21968027485234634
81	0.2828612156305306
82	-0.10393091969308885
83	0.18674861988978148
84	-0.1827645463889876
85	0.19895455389137695
86	0.5867063508855995
87	0.3132599751009103
88	0.019261613320939536
89	-0.03220821822951679
90	-0.2701688519938605
