index	value
0	-0.3305623110678987
1	0.31721138032949636
2	-0.2438449740811506
3	0.05521740910882213
4	-0.13465816267428415
5	0.26560903167224126
6	-0.3033557027714493
7	0.08096085931195098
8	-0.17000215469496027
9	0.08726850024232513
10	-0.1882099372040694
11	0.3491407180495565
12	-0.08503080160255716
13	0.06894766880810127
14	-0.18902317312171218
15	0.17603629210347713
16	-0.2107767771414362
17	0.13603926382889978
18	-0.005214238974911356
19	0.043235765843142066
20	-0.18208583784289142
21	0.24700286320239656
22	-0.24628267036029225
23	0.08088357108079322
24	-0.1458452585073258
25	0.3020746890670789
26	-0.3326434296081729
27	0.18071159319941185
28	-0.14532902479798504
29	-0.04916829136098606
30	-0.19987021266568064
31	0.325090770309271
32	-0.060194683655199505
33	0.08806915999526697
34	-0.247503392372411
35	0.2513474665779496
36	-0.21584647141378202
37	0.13858366338513506
38	-0.004633310659697021
39	-0.04015318544265168
40	-0.20380898519857824
41	0.2988366660642436
42	-0.1592742296078297
43	0.21985305708229905
44	-0.2264353784353092
45	0.3271059551321653
46	-0.2170990955924567
47	0.07893469369225065
48	-0.14470375077835465
49	0.053615690839529134
50	-0.2674097897372981
51	0.2896900508581457
52	-0.1170350634437671
53	0.1182682437853278
54	-0.19027239317681038
55	0.3318267734228296
56	-0.3699956501329394
57	0.08598395904116926
58	-0.08855150474632165
59	-0.07186357375435003
60	-0.18842700878418475
61	0.28828775593168143
62	-0.12213253585488776
63	0.22966336201630325
64	-0.10297531553669248
65	0.29466428443543263
66	-0.35892536481473797
67	0.12837464858232986
68	-0.03717274621415742
69	0.02833617410672215
70	-0.28829767573199505
71	0.2948958453525865
72	-0.2041523832663861
73	0.2085027797193688
74	-0.9219252608967089
75	0.23524176957340864
76	-0.27529050382055675
77	0.21067469397612137
78	-0.19462437406108085
79	-0.07424142685224765
80	-0.22109928587391198
81	0.32539020167952937
82	-0.14557435304348657
83	0.1960864385294254
84	-0.13315785351410248
85	0.20688222141542117
86	-0.31632988880674534
87	0.12294239250749767
88	-0.18701882590653532
89	-0.023806303998117367
90	-0.26112039713229945
91	0.19492329624705157
92	-0.12855342957758592
93	0.19709846718853302
94	-0.11761299698960628
95	0.34970930658819027
96	-0.2392281023392538
97	0.1514175093184963
98	-0.001748351888296168
99	-0.07597002141156439
100	-0.2389404312034612
101	0.21875117799542682
102	-0.1837118765114865
103	0.17787372496736992
104	-0.23031456057411545
105	0.2667372054048023
106	-0.36290533146701026
107	0.2327416492415092
108	-0.1647233829421031
109	0.08938932815169218
110	-0.25802592199609165
111	0.8478896993526202
112	-0.23123323004996157
113	0.12964768907315494
114	-0.8647771359858095
115	0.22917019804161226
116	-0.2140790854843292
117	0.08876618432328084
118	-0.1483321995732733
119	-0.09674506322650736
120	-0.33703342614879045
121	0.24133900427114063
122	-0.14633000703501914
123	0.23589771162456266
124	-0.2783498675578071
125	0.2718177022516376
126	-0.39540458856750094
127	0.21434835053259238
128	-0.026671354894871158
129	0.0997433840205885
130	-0.3133036133701457
131	0.3321432826804145
132	-0.15318676871634498
133	0.24524110626757611
134	-0.12909468965387724
135	0.2694529277397567
136	-0.39830755120572814
137	0.0734031961694034
138	-0.11418848634585091
139	0.003980450027000287
140	-0.28902797134725555
141	0.16659018977712886
142	-0.16276810200515598
143	0.0542245730139605
144	-0.20600602412640673
145	0.2914036321721225
146	-0.32181385731892576
147	0.10086453500404433
148	-0.10514392353143008
149	-0.025844850002808673
150	-0.32852996192614004
151	0.18222056022986372
152	-0.17793945531249483
153	0.15197657329053604
154	-0.1643465961992465
155	0.21618852248046225
156	-0.20812165611874636
157	0.07628621010454038
158	-0.029788208649205172
159	-0.03625720937524804
160	-0.19907637481789145
161	0.2611466939804837
162	-0.13336597370537462
163	0.11804654024046225
164	-0.25730954455096866
165	0.19112005050793202
166	-0.37026953474965973
167	0.12840422411509614
168	-0.07168818216576789
169	-0.06845392215180596
170	-0.29300043305916834
171	0.2997360322071084
172	-0.17644124702687736
173	0.11874035126928582
174	-0.19620666988796714
175	0.24594967949169988
176	-0.22789473945458213
177	0.19842848317181605
178	-0.001845137173076633
179	-0.0804700070918017
180	-0.31065762436511424
181	0.27780365009735764
182	-0.08841584551636278
183	0.18986227441326875
184	-0.2684672595257168
185	0.15991459540440595
186	-0.3593789821329261
187	0.249250467421591
188	-0.17814532994611265
189	0.03866178366723702
190	-0.240983111608635
191	0.2382867977249179
192	-0.10210731280214763
193	0.14849949157086895
194	-0.1885999398874206
195	0.20117454860427259
196	-0.2656108765787154
197	0.1350121718233671
198	-0.013278324738394354
199	0.0068011792232069435
200	-0.1594206147299527
201	0.29085353029548244
202	-0.06659735091170527
203	0.20280417866030606
204	-0.21680887016296552
205	0.286107172186289
206	-0.34201548303494994
207	0.05756739856805157
208	-0.564739961051396
209	0.03521997769436558
210	-0.1609690533811826
211	0.3366567695942826
212	-0.23844623676930835
213	0.24992176222707016
214	-0.17060701196771275
215	0.2725327401066917
216	-0.35246335277198604
217	0.13952119277160835
218	-0.018772851455969075
219	0.0030399189900263274
220	-0.22926517939212832
221	0.21117073840488781
222	-0.06676551579972037
223	0.18520036048428912
224	-0.2989754817043034
225	0.2683575280437302
226	-0.27720561003464483
227	0.21744891063854077
228	-0.1411167626703946
229	-6.222688519337549E-4
230	-0.1923260181837589
231	0.23268527853852433
232	-0.06324484628701815
233	0.10365444820276731
234	-0.15929904586383428
235	0.23891396500911377
236	-0.30815992638961864
237	0.11176458574925772
238	-0.17109989235925493
239	-0.09437748321965234
240	-0.2182524520087053
241	0.3411730172224431
242	-0.097460842505242
243	0.05830670704189464
244	-0.18847187443420504
245	0.2720551540732506
246	-0.33027538032983805
247	0.11405879035184843
248	-0.0360859423893449
249	0.026221761353617895
250	-0.31136596932494354
251	0.31789296621166035
252	-0.05582802809581494
253	0.18704288620322312
254	-0.2978340727742347
255	0.32248992283613953
256	-0.2132095021563213
257	0.059400268198738726
258	-0.0012655325356004943
259	-0.006699869320063015
260	-0.20670404811569543
261	0.28608075939980904
262	-0.16186927614381103
263	0.11645344393210168
264	-0.1511902732294181
265	0.31065576400725375
266	-0.38718183335505774
267	0.08868029115818318
268	-0.15046885887331252
269	-0.09322517883986006
270	-0.2472749699499019
271	0.3264576094595735
272	-0.18585008691451732
273	0.07993395678249984
274	-0.12445839402645742
275	0.24585046449398223
276	-0.25073726466186297
277	0.24016260900792746
278	-0.015274104182715381
279	0.035028111727719385
280	-0.25781124343507955
281	0.2927053351879644
282	-0.12613375640342842
283	0.06819108640935069
284	-0.18585104824963705
285	0.19865768952907975
286	-0.3912550307620334
287	0.24265369241995569
288	-0.16740505726449376
289	0.018648227234706105
290	-0.32260770506701
291	0.21008407979438692
292	-0.09645719978233411
293	0.07004152116938597
294	-0.12638477872836373
295	0.21841195136014077
296	-0.3569119724040636
297	0.151769840030275
298	-0.1390687748121645
299	0.08267169245571629
300	-0.18815208128868507
301	0.27078398016631167
302	-0.0984679208811623
303	0.061056567783757884
304	-0.951232676985422
305	0.2788483070195782
306	-0.3732825669253026
307	0.24283976406075508
308	-0.18802628610169686
309	0.0924801794510626
310	-0.2536527889124803
311	0.21695606831660724
312	-0.14573539712628986
313	0.11070640885546373
314	-0.19664974989898495
315	0.34298334820894305
316	-0.3088603672885624
317	0.07847703105504969
318	-0.1635966378485293
319	-0.046153038283872475
320	-0.169857237444672
321	0.29774233208586254
322	-0.14652667146977602
323	0.22577883914415395
324	-0.17675525824028016
325	0.22216483545957863
326	-0.37313667630286657
327	0.11455562868701843
328	-0.17098235114404786
329	0.03970690882534425
330	-0.27338139094226754
331	0.8706680376379301
332	-0.19571835070720098
333	0.05762963332519354
334	-0.10096207987967212
335	0.19837355980274918
336	-0.32839989156396104
337	0.13002843585023005
338	-0.08197964046068397
339	-0.04028534091920262
340	-0.2554567304414793
341	0.3129822009096376
342	-0.05835246807822286
343	0.07469766483056223
344	-0.16016757738446863
345	0.2987454448776288
346	-0.2262325624119878
347	0.224158647026492
348	-0.14953305637688097
349	0.03684030799591603
350	-0.2655499052858262
351	0.2655419631375006
352	-0.15265622126503245
353	0.13749204391222475
354	-0.2468454707377064
355	0.16039441999544254
356	-0.361331734270028
357	0.13895483409341286
358	-0.020544262726782947
359	0.04927323474356063
360	-0.2627887949639805
361	0.18512065723291077
362	-0.051796974736717044
363	0.18618334013717056
364	-0.22683755621053092
365	0.3178118877429299
366	-0.2731986707623152
367	0.08079223309976614
368	-0.11572348027587111
369	-0.09758393621059405
370	-0.23062252354567364
371	0.18905356449619198
372	-0.23479876879371644
373	0.07602910145122238
374	-0.24408629227228867
375	0.24150333009735625
376	-0.23567468921995613
377	0.08403099143351943
378	-0.5168770398089945
379	-0.020823264195845556
380	-0.2959741139075325
381	0.25668509490226277
382	-0.1781840378377122
383	0.12034840253114648
384	-0.2046637055177025
385	0.27194851673557696
386	-0.36714088252233446
387	0.23912338123836033
388	-0.14225116616675518
389	0.06769197681684769
390	-0.2755409877113413
