index	value
0	-0.26581723727773143
1	-0.28155504908419526
2	0.1357556312092236
3	-0.010309432774683241
4	-0.051345085893834824
5	0.026227994327961968
6	0.04797445210052534
7	-0.34685816068828956
8	0.4526082319664356
9	0.5738253129858912
10	-0.21889264127622798
11	-0.3182128712173166
12	0.27958484161136726
13	-0.030535376182881546
14	-0.09771557103993066
15	0.12206738572044784
16	0.05530179249591266
17	-0.38070833527554826
18	0.38286728619582777
19	0.48281852447630147
20	-0.2524901678008613
21	-0.24028226806418873
22	0.2075762544635746
23	-0.05211365748585438
24	0.0484830821576582
25	0.053680299284866964
26	-0.03485646542842025
27	-0.3616827366307854
28	0.38660379640601283
29	0.5713446244800026
30	-0.19039486156027233
31	-0.28601720976115563
32	0.1584414786164099
33	-0.030242852521671776
34	2.3502801531727346E-4
35	-0.0406284881821663
36	0.02064481480006687
37	-0.24375481312874955
38	0.33504271689437765
39	0.5620649501107442
40	-0.2804714197453696
41	-0.4037783269134858
42	0.2533156920774944
43	-0.1229787376370942
44	-0.1292463938980974
45	0.02155453971075877
46	-0.0037679439202978754
47	-0.3693004306796346
48	0.42404053119522905
49	0.40006785469644746
50	-0.2812423608506687
51	-0.4144529736398325
52	0.12404321817005276
53	-0.1480256127329283
54	-0.05381734838627375
55	0.07149640970786825
56	-0.0923231985581313
57	-0.29942666495700476
58	0.35682071425636963
59	0.5861546810610414
60	-0.20199082440298852
61	-0.24833906057604024
62	0.21420307662155286
63	-0.11877952346861105
64	-0.029409573728561733
65	0.12285265946117788
66	0.0668951062493717
67	-0.2551724953686094
68	0.3718876702411751
69	0.4796730856688377
70	-0.28049920255705424
71	-0.4127501051367075
72	0.22692756914268655
73	-0.008247646394771213
74	-0.1401880353615853
75	0.05478142222465429
76	-0.016331754870509113
77	-0.3447482018284189
78	0.3964764617858698
79	0.42288308853908957
80	-0.35731428921491365
81	-0.23399430846883887
82	0.18461988503032523
83	-0.13319889979625224
84	-0.08222383004698058
85	-0.014133224664601034
86	-0.0071006531244865445
87	-0.36873375216415427
88	0.3581179617587762
89	0.4116508301154769
90	-0.36784337288545293
91	-0.2501251678180535
92	0.10132217311637441
93	-0.05619192067052994
94	0.02847898272298069
95	0.013377118309630218
96	-0.08162996130012523
97	-0.3840166889257272
98	0.3741434538960783
99	0.5436318334370096
100	-0.20625102953167862
101	-0.2837594733145748
102	0.19423074828121561
103	0.008342819784493027
104	-0.037634998481994864
105	0.01997894829739448
106	0.02398877115683623
107	-0.23364703100908116
108	0.39110204069319593
109	0.45272465135399026
110	-0.26003518625351946
111	-0.4064904766933414
112	0.21283353012834802
113	0.019964761992674634
114	-0.0681839710020151
115	0.018990927295685647
116	-0.006388835891892708
117	-0.3635249399355957
118	0.3336258538393383
119	0.49076769239769025
120	-0.3226809201098623
121	-0.31154409315050063
122	0.11911375214865949
123	-0.0015224719713841928
124	-0.08840212087029375
125	0.0822924096702842
126	0.003670166715542336
127	-0.23209612745172267
128	0.5063854316688995
129	0.5631621576905722
130	-0.2746629809722429
131	-0.2672639750341941
132	0.27760659066188204
133	-0.16305354622722162
134	-0.0980048184064746
135	4.1506212725350017E-4
136	0.08271311787713737
137	-0.34456495299161305
138	0.37518788033038264
139	0.4489021166006175
140	-0.20041132409070492
141	-0.3430717239239796
142	0.21781924301807482
143	-0.06793667920079055
144	0.04109991489256598
145	0.10609164900426116
146	0.002761226992129162
147	-0.3114754137635655
148	0.42636710092634184
149	0.5375751878895467
150	-0.3601590645050195
151	-0.2284114725440483
152	0.1122630500510459
153	-0.11060738127415595
154	-0.0049287272154221184
155	-0.039818296551496254
156	0.024068086253200893
157	-0.2301606184335144
158	0.5004054873244895
159	0.46208294109643716
160	-0.24972736699556847
161	-0.23490749421702575
162	0.11035634909927285
163	-0.007209063907608421
164	-0.11146512169986574
165	0.0776363825516149
166	0.06286476683950787
167	-0.33820145661856854
168	0.43984361352896767
169	0.4775658800337255
170	-0.3065085690004393
171	-0.347970028336429
172	0.11162147472529038
173	-0.03844912079459192
174	-0.0603540199499497
175	0.051823244466270665
176	-0.0928269987962592
177	-0.3967196594596491
178	0.4472358145313698
179	0.5813726511513516
180	-0.3138044274300632
181	-0.22618206464468726
182	0.22142683914929762
183	-0.04109645661495928
184	-0.015662736078027567
185	0.1245524150789648
186	-0.054497445761170486
187	-0.3684891727315185
188	0.3710782859883308
189	0.44858314420025347
190	-0.23525342337030425
191	-0.3191683995600335
192	0.2701478164378082
193	-0.01963599277234937
194	0.0011647106541149699
195	0.018598169427687897
196	0.06460714882707744
197	-0.38628719283847157
198	0.42178022537270066
199	0.5009003787559314
200	-0.202706134895174
201	-0.3558426870897372
202	0.193796186530102
203	-0.07540640646226715
204	-0.03816248987584524
205	0.08709011553414508
206	-0.07653719318684707
207	-0.21980220427158645
208	0.45200015005553673
209	0.5776118399002521
210	-0.2703234730632037
211	-0.3478777732384107
212	0.16328006124931876
213	-0.06682501064442026
214	0.05347841175508877
215	-0.006824009444865171
216	0.01988608554809554
217	-0.38832546323582684
218	0.3427871516413855
219	0.4453575141052405
220	-0.3299960718923537
221	-0.3452544416733637
222	0.14351205430799474
223	-0.05522670013020492
224	-0.14195858115614002
225	-0.017220919002978112
226	0.07298556687799476
227	-0.3093044788132588
228	0.43633270611524505
229	0.4938247994519713
230	-0.212906429871127
231	-0.39349308840232994
232	0.18621615267050223
233	-0.07496806058433268
234	-0.11612736019585368
235	0.0876574592820979
236	0.07882008507725682
237	-0.38193650379521704
238	0.40576108438690645
239	0.40803981321480104
240	-0.3430458379152702
241	-0.28171681398242027
242	0.2757507330389565
243	-0.046701983901830335
244	-0.033479934504968945
245	0.04551537860547858
246	0.028730579047940324
247	-0.377007000274022
248	0.4008978659347798
249	0.4910856310879721
250	-0.28399796061369276
251	-0.3774624657095262
252	0.21044960411690322
253	-0.06641772180970432
254	-0.026413335990065193
255	-0.035560924881039
256	0.07095060936603859
257	-0.32018666863505096
258	0.44561458888813
259	0.5059215618929521
260	-0.26292695756687634
261	-0.34295294900850165
262	0.10839232303486154
263	-0.12164521656604253
264	-0.06468821092848492
265	0.12187552281917327
266	-0.05195750009919989
267	-0.23142115534444258
268	0.36703575021320484
269	0.49919801938011865
270	-0.35745302504718973
271	-0.3775495090228602
272	0.2622825117904156
273	-0.0661964608045787
274	-0.10708444772376671
275	0.07081376626964855
276	-0.05216641572284469
277	-0.217684110295457
278	0.3301203554385266
279	0.41688017402011296
280	-0.293328836030247
281	-0.2758712291863669
282	0.15999583608429474
283	-0.016389080975881376
284	-0.08456679648444616
285	0.14045920255514335
286	-0.1031512622182722
287	-0.24439702062651267
288	0.34402631611909
289	0.4900551704739128
290	-0.18428912069030873
291	-0.30853032221804
292	0.2527410876586541
293	0.010325923878337528
294	0.028308636670427406
295	0.04383236716730651
296	-0.07361641373572794
297	-0.2508026050984732
298	0.45099069761122096
299	0.3940724690823861
300	-0.3202494781470762
301	-0.38489081885373555
302	0.24966566833013618
303	-0.10014953191016418
304	-0.1404585348553864
305	0.13432060615207445
306	0.016595332620970946
307	-0.37944230713939764
308	0.4465941288999556
309	0.5153506786211504
310	-0.3056719248672312
311	-0.3413943792658565
312	0.19476397784834643
313	-0.14814046438772155
314	0.018447927807792197
315	-0.0531666309246184
316	0.0281883832012719
317	-0.3969371313979869
318	0.4952322240252076
319	0.41359669182315684
320	-0.20526055866296844
321	-0.39586518780511976
322	0.12837120635531127
323	-0.02079087601291421
324	-0.05451467897749605
325	0.09205591834756788
326	0.05994677675786331
327	-0.2641848002373097
328	0.37002287326431055
329	0.574270080198546
330	-0.26744338483820707
331	-0.3332355149116734
332	0.13122911352802769
333	0.030247051841456846
334	0.017110506804282638
335	0.08518125756071968
336	0.009648558030620855
337	-0.3249189324605364
338	0.47649364734012756
339	0.40395706696885075
340	-0.27495306175701234
341	-0.34112971970825984
342	0.21460161885389648
343	-0.09724898122658748
344	-0.04407214010986854
345	0.13987245666639253
346	-0.007454059757085338
347	-0.41275830126100027
348	0.31910156464969985
349	0.5425900740301788
350	-0.18323210503760412
351	-0.22888647567293602
352	0.16633008106372768
353	-0.0940796238836055
354	-0.07731088764470584
355	-0.033863502498384865
356	0.0029922556000175626
357	-0.40320993463505955
358	0.4844451324268232
359	0.42948056863283923
360	-0.32772427063806725
361	-0.35944168164054163
362	0.1418082996182749
363	-0.0979864251143354
364	-0.11708094314894689
365	0.01497271553729318
366	-0.05104955305897963
367	-0.36775931930531525
368	0.48106961735774967
369	0.4588701830014552
370	-0.24611544231273072
371	-0.35296775493905846
372	0.14300821940643266
373	-0.1279522954926034
374	0.017565520975672683
375	0.11641308500189462
376	0.09466040708446649
377	-0.21573858095747084
378	0.36979775351775807
379	0.5547184066674504
380	-0.21637183575701607
381	-0.4215730967658853
382	0.2409075795042923
383	-0.0837204915939323
384	0.04524167293834547
385	0.07984432190353685
386	-0.09706759304256798
387	-0.2640388708327406
388	0.30792343269699596
389	0.5589295504047767
390	-0.26048256421391863
391	-0.33738844425703884
392	0.2405921920781168
393	-0.0485848778713448
394	0.045101610345293364
395	-0.04913760777066223
396	-0.04474683168771952
397	-0.26723131482944146
398	0.42339209387944454
399	0.5029974372739717
400	-0.22101503831932762
401	-0.27805919075188873
402	0.17818679967089324
403	-0.1002822417070912
404	0.00654925684666588
405	0.04755486813076931
406	-0.034351529734076694
407	-0.3179610463421973
408	0.42989226749033815
409	0.5765592714062395
410	-0.25617726174143196
411	-0.3244542538541643
412	0.27949184900253343
413	-0.1069052168567922
414	0.017833294412222284
415	0.09685484240743872
416	-0.09582656075654937
417	-0.22063614963321698
418	0.429855161279954
419	0.5396696830048366
420	-0.20166832677387797
421	-0.38009727657828374
422	0.14727699795881954
423	-0.08383190948321283
424	-0.036239606784691736
425	0.13990824020312467
426	0.05975766768893989
